Hub ID,Order ID,Customer ID,Picker ID,Rider ID,Order Date,Order Quantity,Order Amount,Order Placed TS,Order Assigned TS,Picker Start TS,Picker End TS,Expedited Delivery TS,Rider Pickup TS,Rider Drop TS,Distance KM,Issue Flag,City,Hub Name,Monthly Operating Cost,Picker Name,Rider Name
8,596,631,39,18,26-04-2025,44,113,26-04-2025 07:04,26-04-2025 07:07,26-04-2025 07:14,26-04-2025 07:36,26-04-2025 08:04,26-04-2025 07:56,26-04-2025 08:52,3.47,Y,Gregorymouth,Hub_8,12793,Michelle Barry,Dawn Jacobs
2,597,767,38,36,30-01-2025,20,107,30-01-2025 10:44,30-01-2025 10:49,30-01-2025 10:56,30-01-2025 11:13,30-01-2025 11:44,30-01-2025 11:22,30-01-2025 11:46,4.93,N,Solomonland,Hub_2,10393,Robert Vargas,Pamela Peterson
8,598,898,13,50,30-10-2025,30,140,30-10-2025 15:57,30-10-2025 16:00,30-10-2025 16:10,30-10-2025 16:26,30-10-2025 16:57,30-10-2025 16:33,30-10-2025 17:03,5.65,N,Gregorymouth,Hub_8,12793,Suzanne Ray,John Pratt
9,599,526,1,7,09-09-2025,48,104,09-09-2025 08:35,09-09-2025 08:38,09-09-2025 08:43,09-09-2025 08:59,09-09-2025 09:35,09-09-2025 09:00,09-09-2025 09:38,7.35,N,South Jose,Hub_9,41560,Sheila Mcclain,Diane Hernandez
8,600,212,38,16,19-07-2025,27,126,19-07-2025 07:34,19-07-2025 07:39,19-07-2025 07:44,19-07-2025 08:00,19-07-2025 08:34,19-07-2025 08:10,19-07-2025 08:36,11.99,N,Gregorymouth,Hub_8,12793,Robert Vargas,Jonathan Ferguson
9,601,651,40,26,05-06-2025,12,131,05-06-2025 16:39,05-06-2025 16:43,05-06-2025 16:48,05-06-2025 17:02,05-06-2025 17:39,05-06-2025 17:11,05-06-2025 17:45,1.21,N,South Jose,Hub_9,41560,Albert Hawkins,Michael Scott
3,602,812,40,45,22-08-2025,5,78,22-08-2025 13:18,22-08-2025 13:23,22-08-2025 13:28,22-08-2025 13:37,22-08-2025 14:18,22-08-2025 13:47,22-08-2025 14:12,6.02,Y,West Stevenmouth,Hub_3,42292,Albert Hawkins,Cory Gutierrez
3,603,632,47,15,26-07-2025,34,200,26-07-2025 08:20,26-07-2025 08:23,26-07-2025 08:28,26-07-2025 08:49,26-07-2025 09:20,26-07-2025 09:00,26-07-2025 09:59,6.83,N,West Stevenmouth,Hub_3,42292,Amy Brown,Douglas Hull
6,604,602,11,5,01-03-2025,36,49,01-03-2025 21:24,01-03-2025 21:27,01-03-2025 21:33,01-03-2025 21:47,01-03-2025 22:24,01-03-2025 21:48,01-03-2025 22:11,9.66,N,East Jaime,Hub_6,28103,Melvin Peterson,Tracy Warren
9,605,241,2,31,16-09-2025,47,46,16-09-2025 20:36,16-09-2025 20:39,16-09-2025 20:49,16-09-2025 21:05,16-09-2025 21:36,16-09-2025 21:18,16-09-2025 22:01,1.54,N,South Jose,Hub_9,41560,Stephanie Clark,Patricia Mccullough
9,606,286,18,3,28-04-2025,27,192,28-04-2025 18:53,28-04-2025 18:54,28-04-2025 18:58,28-04-2025 19:08,28-04-2025 19:53,28-04-2025 19:20,28-04-2025 19:30,2.46,Y,South Jose,Hub_9,41560,Julie Hill,Bryan Morse
2,607,501,44,9,30-01-2025,27,174,30-01-2025 08:11,30-01-2025 08:15,30-01-2025 08:21,30-01-2025 08:33,30-01-2025 09:11,30-01-2025 08:37,30-01-2025 09:24,9.99,N,Solomonland,Hub_2,10393,Katrina Guzman,Michael Greene
7,608,600,36,15,31-07-2025,48,101,31-07-2025 17:46,31-07-2025 17:50,31-07-2025 17:56,31-07-2025 18:18,31-07-2025 18:46,31-07-2025 18:34,31-07-2025 19:04,9.14,N,Colinburgh,Hub_7,42748,Sherry Yang,Douglas Hull
1,609,981,42,36,22-08-2025,24,39,22-08-2025 17:19,22-08-2025 17:20,22-08-2025 17:29,22-08-2025 17:42,22-08-2025 18:19,22-08-2025 17:47,22-08-2025 18:07,7.02,N,West William,Hub_1,25989,Ann Tate,Pamela Peterson
3,610,226,3,33,13-08-2025,47,131,13-08-2025 18:23,13-08-2025 18:24,13-08-2025 18:33,13-08-2025 18:53,13-08-2025 19:23,13-08-2025 19:07,13-08-2025 19:58,5.77,N,West Stevenmouth,Hub_3,42292,Danielle Miller,Dr. Susan Grant
8,611,137,43,23,16-05-2025,32,66,16-05-2025 11:47,16-05-2025 11:51,16-05-2025 11:58,16-05-2025 12:18,16-05-2025 12:47,16-05-2025 12:31,16-05-2025 13:08,5.19,Y,Gregorymouth,Hub_8,12793,Elizabeth Williams,Tammy Humphrey
10,612,813,15,5,27-03-2025,16,92,27-03-2025 12:16,27-03-2025 12:17,27-03-2025 12:18,27-03-2025 12:32,27-03-2025 13:16,27-03-2025 12:38,27-03-2025 13:36,11.12,N,West Brandonmouth,Hub_10,47835,Nicole Smith,Tracy Warren
4,613,25,17,7,15-05-2025,27,161,15-05-2025 15:01,15-05-2025 15:05,15-05-2025 15:10,15-05-2025 15:23,15-05-2025 16:01,15-05-2025 15:25,15-05-2025 16:18,7.12,N,New Laurenchester,Hub_4,15666,Terry Cook,Diane Hernandez
6,614,135,50,34,13-03-2025,15,189,13-03-2025 07:45,13-03-2025 07:48,13-03-2025 07:50,13-03-2025 08:02,13-03-2025 08:45,13-03-2025 08:22,13-03-2025 08:50,6.63,N,East Jaime,Hub_6,28103,Timothy Case,Mrs. Megan Hall
6,615,794,48,24,20-02-2025,44,196,20-02-2025 10:01,20-02-2025 10:02,20-02-2025 10:11,20-02-2025 10:32,20-02-2025 11:01,20-02-2025 10:35,20-02-2025 11:19,2.13,N,East Jaime,Hub_6,28103,Troy Douglas,Janet Pitts
8,616,144,31,6,13-01-2025,24,139,13-01-2025 07:54,13-01-2025 07:59,13-01-2025 08:09,13-01-2025 08:26,13-01-2025 08:54,13-01-2025 08:42,13-01-2025 09:30,3.18,N,Gregorymouth,Hub_8,12793,Katherine Delacruz,James Marshall
7,617,115,33,50,12-08-2025,21,36,12-08-2025 12:51,12-08-2025 12:55,12-08-2025 13:05,12-08-2025 13:16,12-08-2025 13:51,12-08-2025 13:36,12-08-2025 14:36,7.55,Y,Colinburgh,Hub_7,42748,Elizabeth Davis,John Pratt
8,618,762,28,2,23-10-2025,23,102,23-10-2025 21:14,23-10-2025 21:18,23-10-2025 21:19,23-10-2025 21:33,23-10-2025 22:14,23-10-2025 21:49,23-10-2025 22:30,11.26,N,Gregorymouth,Hub_8,12793,Gregory Lambert,Colleen Young
6,619,450,14,14,31-01-2025,37,108,31-01-2025 11:56,31-01-2025 11:58,31-01-2025 12:02,31-01-2025 12:24,31-01-2025 12:56,31-01-2025 12:39,31-01-2025 13:14,6.91,N,East Jaime,Hub_6,28103,Heather Cooper,William Mason
6,620,537,37,20,24-02-2025,25,86,24-02-2025 10:21,24-02-2025 10:24,24-02-2025 10:25,24-02-2025 10:44,24-02-2025 11:21,24-02-2025 10:57,24-02-2025 11:40,8.61,N,East Jaime,Hub_6,28103,Judith Ballard,Donald Garner
3,621,706,13,21,01-07-2025,37,51,01-07-2025 16:17,01-07-2025 16:20,01-07-2025 16:24,01-07-2025 16:43,01-07-2025 17:17,01-07-2025 16:51,01-07-2025 17:04,5.03,N,West Stevenmouth,Hub_3,42292,Suzanne Ray,Christopher Gutierrez
8,622,568,19,13,25-08-2025,24,71,25-08-2025 15:18,25-08-2025 15:23,25-08-2025 15:32,25-08-2025 15:46,25-08-2025 16:18,25-08-2025 16:01,25-08-2025 16:46,9.42,N,Gregorymouth,Hub_8,12793,Stacy Gomez,Kristen Torres
6,623,560,41,38,28-07-2025,13,72,28-07-2025 13:44,28-07-2025 13:45,28-07-2025 13:51,28-07-2025 13:59,28-07-2025 14:44,28-07-2025 14:06,28-07-2025 14:57,4.49,N,East Jaime,Hub_6,28103,Dwayne Gonzalez,Linda Brown
10,624,868,2,49,11-08-2025,18,70,11-08-2025 22:37,11-08-2025 22:42,11-08-2025 22:51,11-08-2025 23:04,11-08-2025 23:37,11-08-2025 23:08,11-08-2025 23:42,8.0,Y,West Brandonmouth,Hub_10,47835,Stephanie Clark,Patricia Bell
5,625,397,11,22,08-07-2025,33,76,08-07-2025 14:17,08-07-2025 14:19,08-07-2025 14:24,08-07-2025 14:38,08-07-2025 15:17,08-07-2025 14:41,08-07-2025 15:13,9.66,N,West Oscarshire,Hub_5,42107,Melvin Peterson,Michael Richards
3,626,69,9,45,17-06-2025,5,53,17-06-2025 09:26,17-06-2025 09:27,17-06-2025 09:35,17-06-2025 09:45,17-06-2025 10:26,17-06-2025 09:47,17-06-2025 10:06,5.74,N,West Stevenmouth,Hub_3,42292,Alison Douglas,Cory Gutierrez
7,627,296,39,4,02-10-2025,31,184,02-10-2025 09:53,02-10-2025 09:58,02-10-2025 10:03,02-10-2025 10:23,02-10-2025 10:53,02-10-2025 10:39,02-10-2025 11:30,6.69,N,Colinburgh,Hub_7,42748,Michelle Barry,Shannon Mcdonald
4,628,247,2,37,23-08-2025,38,80,23-08-2025 14:41,23-08-2025 14:43,23-08-2025 14:53,23-08-2025 15:06,23-08-2025 15:41,23-08-2025 15:24,23-08-2025 16:13,3.19,Y,New Laurenchester,Hub_4,15666,Stephanie Clark,Ashley Mendoza
3,629,625,35,1,19-08-2025,33,198,19-08-2025 13:43,19-08-2025 13:44,19-08-2025 13:45,19-08-2025 13:57,19-08-2025 14:43,19-08-2025 14:04,19-08-2025 14:25,8.56,N,West Stevenmouth,Hub_3,42292,Henry Dean,Monica Schaefer
6,630,115,35,13,21-08-2025,49,199,21-08-2025 16:10,21-08-2025 16:11,21-08-2025 16:12,21-08-2025 16:33,21-08-2025 17:10,21-08-2025 16:40,21-08-2025 17:38,9.12,N,East Jaime,Hub_6,28103,Henry Dean,Kristen Torres
1,631,58,36,34,06-02-2025,43,78,06-02-2025 12:07,06-02-2025 12:10,06-02-2025 12:18,06-02-2025 12:35,06-02-2025 13:07,06-02-2025 12:46,06-02-2025 13:12,7.94,N,West William,Hub_1,25989,Sherry Yang,Mrs. Megan Hall
2,632,59,28,6,04-07-2025,49,108,04-07-2025 22:02,04-07-2025 22:05,04-07-2025 22:06,04-07-2025 22:23,04-07-2025 23:02,04-07-2025 22:28,04-07-2025 23:02,6.07,N,Solomonland,Hub_2,10393,Gregory Lambert,James Marshall
1,633,224,27,44,04-04-2025,41,174,04-04-2025 18:45,04-04-2025 18:50,04-04-2025 18:51,04-04-2025 19:09,04-04-2025 19:45,04-04-2025 19:25,04-04-2025 20:01,2.79,N,West William,Hub_1,25989,James Donaldson,Diane Elliott
8,634,711,7,26,04-10-2025,25,169,04-10-2025 16:34,04-10-2025 16:36,04-10-2025 16:43,04-10-2025 17:01,04-10-2025 17:34,04-10-2025 17:10,04-10-2025 17:51,11.9,N,Gregorymouth,Hub_8,12793,Dwayne Meadows,Michael Scott
8,635,582,15,14,26-08-2025,27,170,26-08-2025 07:28,26-08-2025 07:29,26-08-2025 07:34,26-08-2025 07:44,26-08-2025 08:28,26-08-2025 07:47,26-08-2025 08:15,1.72,N,Gregorymouth,Hub_8,12793,Nicole Smith,William Mason
5,636,76,18,12,07-01-2025,29,166,07-01-2025 19:50,07-01-2025 19:53,07-01-2025 19:57,07-01-2025 20:17,07-01-2025 20:50,07-01-2025 20:22,07-01-2025 21:13,8.99,N,West Oscarshire,Hub_5,42107,Julie Hill,Ian Joseph
7,637,707,40,40,17-04-2025,34,30,17-04-2025 20:21,17-04-2025 20:22,17-04-2025 20:30,17-04-2025 20:46,17-04-2025 21:21,17-04-2025 20:52,17-04-2025 21:29,6.19,N,Colinburgh,Hub_7,42748,Albert Hawkins,Eric Espinoza
5,638,300,16,49,07-02-2025,17,120,07-02-2025 11:31,07-02-2025 11:34,07-02-2025 11:37,07-02-2025 11:48,07-02-2025 12:31,07-02-2025 12:08,07-02-2025 12:58,2.92,N,West Oscarshire,Hub_5,42107,Mary Garcia,Patricia Bell
6,639,781,8,30,29-10-2025,14,106,29-10-2025 22:01,29-10-2025 22:04,29-10-2025 22:08,29-10-2025 22:18,29-10-2025 23:01,29-10-2025 22:31,29-10-2025 23:08,9.32,N,East Jaime,Hub_6,28103,Alicia Coleman,Jason Johnson
9,640,52,50,34,20-01-2025,50,59,20-01-2025 09:02,20-01-2025 09:06,20-01-2025 09:09,20-01-2025 09:24,20-01-2025 10:02,20-01-2025 09:33,20-01-2025 09:57,3.94,N,South Jose,Hub_9,41560,Timothy Case,Mrs. Megan Hall
3,641,116,15,20,18-02-2025,31,81,18-02-2025 11:39,18-02-2025 11:40,18-02-2025 11:46,18-02-2025 12:06,18-02-2025 12:39,18-02-2025 12:26,18-02-2025 13:18,9.34,N,West Stevenmouth,Hub_3,42292,Nicole Smith,Donald Garner
3,642,694,48,50,15-09-2025,12,192,15-09-2025 18:51,15-09-2025 18:55,15-09-2025 19:04,15-09-2025 19:20,15-09-2025 19:51,15-09-2025 19:31,15-09-2025 20:13,2.49,N,West Stevenmouth,Hub_3,42292,Troy Douglas,John Pratt
8,643,327,23,41,11-04-2025,17,110,11-04-2025 08:22,11-04-2025 08:26,11-04-2025 08:36,11-04-2025 08:48,11-04-2025 09:22,11-04-2025 08:58,11-04-2025 09:58,8.02,N,Gregorymouth,Hub_8,12793,Katherine Mack,Brian Anderson
8,644,478,34,30,16-01-2025,23,69,16-01-2025 19:51,16-01-2025 19:53,16-01-2025 20:03,16-01-2025 20:21,16-01-2025 20:51,16-01-2025 20:37,16-01-2025 21:14,2.07,Y,Gregorymouth,Hub_8,12793,Alan Adams,Jason Johnson
6,645,674,43,23,21-02-2025,20,131,21-02-2025 16:14,21-02-2025 16:16,21-02-2025 16:20,21-02-2025 16:35,21-02-2025 17:14,21-02-2025 16:51,21-02-2025 17:50,9.85,Y,East Jaime,Hub_6,28103,Elizabeth Williams,Tammy Humphrey
10,646,788,48,30,10-01-2025,17,159,10-01-2025 10:43,10-01-2025 10:44,10-01-2025 10:48,10-01-2025 11:04,10-01-2025 11:43,10-01-2025 11:10,10-01-2025 11:56,1.68,N,West Brandonmouth,Hub_10,47835,Troy Douglas,Jason Johnson
10,647,171,6,47,17-10-2025,30,88,17-10-2025 19:00,17-10-2025 19:03,17-10-2025 19:06,17-10-2025 19:19,17-10-2025 20:00,17-10-2025 19:26,17-10-2025 20:18,4.52,N,West Brandonmouth,Hub_10,47835,Bryan Fisher,Eric Herring
3,648,483,10,48,23-08-2025,43,46,23-08-2025 15:04,23-08-2025 15:07,23-08-2025 15:08,23-08-2025 15:22,23-08-2025 16:04,23-08-2025 15:39,23-08-2025 16:06,9.04,N,West Stevenmouth,Hub_3,42292,Jeanne Lewis,Theresa Nash
10,649,254,8,22,03-07-2025,17,140,03-07-2025 09:20,03-07-2025 09:24,03-07-2025 09:34,03-07-2025 09:49,03-07-2025 10:20,03-07-2025 09:53,03-07-2025 10:36,3.54,Y,West Brandonmouth,Hub_10,47835,Alicia Coleman,Michael Richards
7,650,205,29,49,18-01-2025,38,118,18-01-2025 11:52,18-01-2025 11:55,18-01-2025 12:05,18-01-2025 12:20,18-01-2025 12:52,18-01-2025 12:29,18-01-2025 13:28,3.91,N,Colinburgh,Hub_7,42748,Robert White,Patricia Bell
9,651,894,46,3,10-03-2025,42,176,10-03-2025 07:58,10-03-2025 08:01,10-03-2025 08:07,10-03-2025 08:29,10-03-2025 08:58,10-03-2025 08:44,10-03-2025 09:38,6.85,Y,South Jose,Hub_9,41560,Kristen Yoder,Bryan Morse
10,652,812,44,44,18-10-2025,14,30,18-10-2025 07:10,18-10-2025 07:12,18-10-2025 07:17,18-10-2025 07:28,18-10-2025 08:10,18-10-2025 07:40,18-10-2025 08:30,9.87,N,West Brandonmouth,Hub_10,47835,Katrina Guzman,Diane Elliott
8,653,94,11,15,05-02-2025,17,180,05-02-2025 22:15,05-02-2025 22:16,05-02-2025 22:19,05-02-2025 22:32,05-02-2025 23:15,05-02-2025 22:51,05-02-2025 23:50,11.77,N,Gregorymouth,Hub_8,12793,Melvin Peterson,Douglas Hull
3,654,891,48,17,05-03-2025,32,106,05-03-2025 09:56,05-03-2025 10:00,05-03-2025 10:10,05-03-2025 10:24,05-03-2025 10:56,05-03-2025 10:44,05-03-2025 11:29,3.45,N,West Stevenmouth,Hub_3,42292,Troy Douglas,Amy Floyd
2,655,68,21,41,21-01-2025,18,153,21-01-2025 20:07,21-01-2025 20:08,21-01-2025 20:09,21-01-2025 20:20,21-01-2025 21:07,21-01-2025 20:31,21-01-2025 21:04,11.72,N,Solomonland,Hub_2,10393,Lisa Solis,Brian Anderson
3,656,640,46,22,11-06-2025,43,178,11-06-2025 07:02,11-06-2025 07:04,11-06-2025 07:06,11-06-2025 07:26,11-06-2025 08:02,11-06-2025 07:31,11-06-2025 08:01,8.3,Y,West Stevenmouth,Hub_3,42292,Kristen Yoder,Michael Richards
5,657,396,30,22,10-01-2025,38,40,10-01-2025 16:33,10-01-2025 16:35,10-01-2025 16:37,10-01-2025 16:53,10-01-2025 17:33,10-01-2025 17:03,10-01-2025 17:41,11.58,N,West Oscarshire,Hub_5,42107,Brianna Wright,Michael Richards
8,658,266,25,28,18-01-2025,11,180,18-01-2025 15:28,18-01-2025 15:32,18-01-2025 15:42,18-01-2025 15:53,18-01-2025 16:28,18-01-2025 16:04,18-01-2025 16:30,6.83,N,Gregorymouth,Hub_8,12793,Christian Barton,Raymond Hardy
6,659,159,33,19,28-08-2025,24,102,28-08-2025 10:31,28-08-2025 10:35,28-08-2025 10:42,28-08-2025 10:59,28-08-2025 11:31,28-08-2025 11:04,28-08-2025 11:50,1.63,N,East Jaime,Hub_6,28103,Elizabeth Davis,Hayden Roth DVM
5,660,391,33,50,19-04-2025,45,120,19-04-2025 15:27,19-04-2025 15:29,19-04-2025 15:38,19-04-2025 16:00,19-04-2025 16:27,19-04-2025 16:14,19-04-2025 17:01,3.5,N,West Oscarshire,Hub_5,42107,Elizabeth Davis,John Pratt
2,661,1,38,30,26-06-2025,18,111,26-06-2025 13:38,26-06-2025 13:39,26-06-2025 13:47,26-06-2025 13:56,26-06-2025 14:38,26-06-2025 14:07,26-06-2025 14:59,1.13,N,Solomonland,Hub_2,10393,Robert Vargas,Jason Johnson
3,662,706,41,48,20-01-2025,34,113,20-01-2025 10:39,20-01-2025 10:42,20-01-2025 10:51,20-01-2025 11:07,20-01-2025 11:39,20-01-2025 11:13,20-01-2025 11:55,2.28,N,West Stevenmouth,Hub_3,42292,Dwayne Gonzalez,Theresa Nash
3,663,289,9,20,21-02-2025,9,105,21-02-2025 12:19,21-02-2025 12:20,21-02-2025 12:27,21-02-2025 12:34,21-02-2025 13:19,21-02-2025 12:46,21-02-2025 13:35,8.19,N,West Stevenmouth,Hub_3,42292,Alison Douglas,Donald Garner
3,664,393,38,33,20-06-2025,45,50,20-06-2025 21:34,20-06-2025 21:36,20-06-2025 21:44,20-06-2025 22:05,20-06-2025 22:34,20-06-2025 22:23,20-06-2025 23:05,1.07,N,West Stevenmouth,Hub_3,42292,Robert Vargas,Dr. Susan Grant
4,665,89,24,12,25-09-2025,49,150,25-09-2025 10:07,25-09-2025 10:09,25-09-2025 10:16,25-09-2025 10:40,25-09-2025 11:07,25-09-2025 10:54,25-09-2025 11:38,6.43,N,New Laurenchester,Hub_4,15666,Christy Jones,Ian Joseph
7,666,812,28,11,20-02-2025,23,196,20-02-2025 18:33,20-02-2025 18:38,20-02-2025 18:43,20-02-2025 18:59,20-02-2025 19:33,20-02-2025 19:07,20-02-2025 20:07,10.02,N,Colinburgh,Hub_7,42748,Gregory Lambert,Alejandro Cameron
2,667,97,27,41,15-03-2025,8,154,15-03-2025 22:20,15-03-2025 22:23,15-03-2025 22:29,15-03-2025 22:41,15-03-2025 23:20,15-03-2025 22:45,15-03-2025 23:18,3.85,N,Solomonland,Hub_2,10393,James Donaldson,Brian Anderson
1,668,541,32,12,27-10-2025,11,118,27-10-2025 20:26,27-10-2025 20:27,27-10-2025 20:29,27-10-2025 20:45,27-10-2025 21:26,27-10-2025 20:46,27-10-2025 21:05,9.12,N,West William,Hub_1,25989,Jacob Henry,Ian Joseph
6,669,539,34,5,11-06-2025,10,176,11-06-2025 08:35,11-06-2025 08:36,11-06-2025 08:45,11-06-2025 09:00,11-06-2025 09:35,11-06-2025 09:12,11-06-2025 09:35,9.39,N,East Jaime,Hub_6,28103,Alan Adams,Tracy Warren
9,670,878,12,15,09-07-2025,40,31,09-07-2025 18:57,09-07-2025 19:00,09-07-2025 19:09,09-07-2025 19:31,09-07-2025 19:57,09-07-2025 19:48,09-07-2025 20:20,5.21,N,South Jose,Hub_9,41560,Alicia Allen,Douglas Hull
9,671,148,18,23,30-09-2025,15,127,30-09-2025 20:08,30-09-2025 20:09,30-09-2025 20:12,30-09-2025 20:28,30-09-2025 21:08,30-09-2025 20:33,30-09-2025 20:58,2.44,Y,South Jose,Hub_9,41560,Julie Hill,Tammy Humphrey
3,672,704,49,22,17-02-2025,39,57,17-02-2025 16:00,17-02-2025 16:01,17-02-2025 16:03,17-02-2025 16:18,17-02-2025 17:00,17-02-2025 16:23,17-02-2025 17:22,2.75,N,West Stevenmouth,Hub_3,42292,Beverly Brown,Michael Richards
2,673,552,30,21,19-04-2025,38,93,19-04-2025 09:30,19-04-2025 09:31,19-04-2025 09:32,19-04-2025 09:46,19-04-2025 10:30,19-04-2025 10:06,19-04-2025 10:56,5.83,N,Solomonland,Hub_2,10393,Brianna Wright,Christopher Gutierrez
1,674,537,40,14,05-09-2025,12,112,05-09-2025 08:06,05-09-2025 08:09,05-09-2025 08:18,05-09-2025 08:31,05-09-2025 09:06,05-09-2025 08:46,05-09-2025 09:08,6.1,Y,West William,Hub_1,25989,Albert Hawkins,William Mason
2,675,705,1,36,22-10-2025,34,68,22-10-2025 16:53,22-10-2025 16:55,22-10-2025 16:57,22-10-2025 17:11,22-10-2025 17:53,22-10-2025 17:27,22-10-2025 18:27,4.22,N,Solomonland,Hub_2,10393,Sheila Mcclain,Pamela Peterson
2,676,31,36,29,20-05-2025,20,52,20-05-2025 12:01,20-05-2025 12:04,20-05-2025 12:08,20-05-2025 12:17,20-05-2025 13:01,20-05-2025 12:20,20-05-2025 12:40,1.02,N,Solomonland,Hub_2,10393,Sherry Yang,Nicole Baker
7,677,895,14,39,14-04-2025,9,164,14-04-2025 10:23,14-04-2025 10:28,14-04-2025 10:34,14-04-2025 10:42,14-04-2025 11:23,14-04-2025 10:46,14-04-2025 11:45,1.83,Y,Colinburgh,Hub_7,42748,Heather Cooper,Charles Nelson
2,678,848,7,2,10-03-2025,14,142,10-03-2025 14:27,10-03-2025 14:32,10-03-2025 14:42,10-03-2025 14:49,10-03-2025 15:27,10-03-2025 15:07,10-03-2025 15:38,4.24,Y,Solomonland,Hub_2,10393,Dwayne Meadows,Colleen Young
9,679,883,24,47,03-03-2025,48,63,03-03-2025 13:05,03-03-2025 13:07,03-03-2025 13:17,03-03-2025 13:31,03-03-2025 14:05,03-03-2025 13:42,03-03-2025 14:06,4.62,N,South Jose,Hub_9,41560,Christy Jones,Eric Herring
4,680,567,28,10,22-05-2025,21,160,22-05-2025 14:38,22-05-2025 14:43,22-05-2025 14:52,22-05-2025 15:09,22-05-2025 15:38,22-05-2025 15:20,22-05-2025 16:01,4.27,N,New Laurenchester,Hub_4,15666,Gregory Lambert,Jessica Pham
5,681,961,19,4,11-07-2025,47,52,11-07-2025 13:41,11-07-2025 13:42,11-07-2025 13:43,11-07-2025 14:07,11-07-2025 14:41,11-07-2025 14:21,11-07-2025 15:02,3.45,N,West Oscarshire,Hub_5,42107,Stacy Gomez,Shannon Mcdonald
10,682,87,22,16,08-02-2025,5,143,08-02-2025 13:33,08-02-2025 13:34,08-02-2025 13:35,08-02-2025 13:48,08-02-2025 14:33,08-02-2025 13:56,08-02-2025 14:24,8.75,Y,West Brandonmouth,Hub_10,47835,Paul Underwood,Jonathan Ferguson
4,683,433,31,46,14-10-2025,36,160,14-10-2025 14:30,14-10-2025 14:34,14-10-2025 14:41,14-10-2025 14:59,14-10-2025 15:30,14-10-2025 15:06,14-10-2025 15:32,8.56,N,New Laurenchester,Hub_4,15666,Katherine Delacruz,Brian Taylor
3,684,98,22,34,15-03-2025,26,130,15-03-2025 14:24,15-03-2025 14:25,15-03-2025 14:28,15-03-2025 14:40,15-03-2025 15:24,15-03-2025 14:52,15-03-2025 15:18,4.09,N,West Stevenmouth,Hub_3,42292,Paul Underwood,Mrs. Megan Hall
3,685,214,22,45,29-05-2025,6,140,29-05-2025 17:26,29-05-2025 17:30,29-05-2025 17:34,29-05-2025 17:49,29-05-2025 18:26,29-05-2025 18:08,29-05-2025 18:55,7.13,N,West Stevenmouth,Hub_3,42292,Paul Underwood,Cory Gutierrez
1,686,376,12,43,18-04-2025,10,161,18-04-2025 13:24,18-04-2025 13:26,18-04-2025 13:29,18-04-2025 13:39,18-04-2025 14:24,18-04-2025 13:50,18-04-2025 14:31,4.49,N,West William,Hub_1,25989,Alicia Allen,Sarah Brooks
3,687,379,5,36,23-09-2025,6,139,23-09-2025 10:48,23-09-2025 10:52,23-09-2025 10:54,23-09-2025 11:01,23-09-2025 11:48,23-09-2025 11:10,23-09-2025 12:00,7.05,N,West Stevenmouth,Hub_3,42292,Thomas Cruz,Pamela Peterson
5,688,587,48,31,08-07-2025,50,140,08-07-2025 09:10,08-07-2025 09:12,08-07-2025 09:13,08-07-2025 09:35,08-07-2025 10:10,08-07-2025 09:49,08-07-2025 10:23,9.45,N,West Oscarshire,Hub_5,42107,Troy Douglas,Patricia Mccullough
5,689,114,29,22,10-02-2025,24,150,10-02-2025 09:03,10-02-2025 09:07,10-02-2025 09:15,10-02-2025 09:31,10-02-2025 10:03,10-02-2025 09:46,10-02-2025 10:34,4.49,N,West Oscarshire,Hub_5,42107,Robert White,Michael Richards
3,690,818,46,7,19-08-2025,10,44,19-08-2025 11:19,19-08-2025 11:24,19-08-2025 11:29,19-08-2025 11:44,19-08-2025 12:19,19-08-2025 11:55,19-08-2025 12:23,6.81,N,West Stevenmouth,Hub_3,42292,Kristen Yoder,Diane Hernandez
6,691,339,49,33,17-01-2025,38,57,17-01-2025 18:27,17-01-2025 18:30,17-01-2025 18:33,17-01-2025 18:50,17-01-2025 19:27,17-01-2025 18:59,17-01-2025 19:14,4.89,Y,East Jaime,Hub_6,28103,Beverly Brown,Dr. Susan Grant
9,692,526,49,48,27-08-2025,42,53,27-08-2025 15:59,27-08-2025 16:00,27-08-2025 16:03,27-08-2025 16:18,27-08-2025 16:59,27-08-2025 16:38,27-08-2025 17:31,10.81,N,South Jose,Hub_9,41560,Beverly Brown,Theresa Nash
4,693,74,15,22,01-05-2025,13,176,01-05-2025 21:14,01-05-2025 21:16,01-05-2025 21:23,01-05-2025 21:36,01-05-2025 22:14,01-05-2025 21:45,01-05-2025 22:27,7.32,N,New Laurenchester,Hub_4,15666,Nicole Smith,Michael Richards
6,694,143,34,42,26-04-2025,31,154,26-04-2025 14:11,26-04-2025 14:16,26-04-2025 14:19,26-04-2025 14:33,26-04-2025 15:11,26-04-2025 14:49,26-04-2025 15:15,2.72,N,East Jaime,Hub_6,28103,Alan Adams,Colin Dickson
7,695,356,46,19,21-03-2025,7,129,21-03-2025 20:45,21-03-2025 20:47,21-03-2025 20:56,21-03-2025 21:11,21-03-2025 21:45,21-03-2025 21:22,21-03-2025 21:54,10.69,Y,Colinburgh,Hub_7,42748,Kristen Yoder,Hayden Roth DVM
1,696,548,34,18,31-07-2025,19,45,31-07-2025 20:49,31-07-2025 20:50,31-07-2025 20:55,31-07-2025 21:05,31-07-2025 21:49,31-07-2025 21:21,31-07-2025 21:55,3.38,N,West William,Hub_1,25989,Alan Adams,Dawn Jacobs
